id,Exited_Prediction,Exited_Probability
166585,0,0.15
166586,0,0.27
166587,0,0.19
166588,1,0.54
166589,0,0.45
166590,0,0.05
166591,0,0.3
166592,1,0.64
166593,0,0.02
166594,0,0.03
166595,0,0.08
166596,0,0.32
166597,0,0.12
166598,0,0.03
166599,0,0.13
166600,0,0.31
166601,0,0.43
166602,0,0.0
166603,0,0.33
166604,0,0.31
166605,0,0.3
166606,1,0.56
166607,0,0.06
166608,0,0.09
166609,0,0.04
166610,0,0.19
166611,0,0.05
166612,0,0.16
166613,0,0.32
166614,0,0.17
166615,0,0.08
166616,0,0.21
166617,0,0.09
166618,1,0.62
166619,0,0.15
166620,0,0.26
166621,0,0.46
166622,1,0.66
166623,0,0.19
166624,0,0.14
166625,0,0.01
166626,0,0.36
166627,0,0.4
166628,0,0.23
166629,1,0.54
166630,0,0.04
166631,0,0.45
166632,0,0.02
166633,0,0.03
166634,0,0.03
166635,0,0.3
166636,0,0.0
166637,1,0.66
166638,0,0.2
166639,0,0.09
166640,0,0.37
166641,0,0.26
166642,0,0.47
166643,0,0.09
166644,0,0.24
166645,0,0.26
166646,0,0.09
166647,0,0.17
166648,0,0.03
166649,0,0.22
166650,0,0.15
166651,0,0.19
166652,1,0.7
166653,0,0.03
166654,1,0.59
166655,0,0.19
166656,0,0.13
166657,0,0.13
166658,0,0.01
166659,0,0.18
166660,0,0.04
166661,1,0.58
166662,0,0.13
166663,0,0.11
166664,0,0.22
166665,0,0.02
166666,0,0.05
166667,0,0.12
166668,0,0.16
166669,0,0.3
166670,0,0.02
166671,0,0.23
166672,0,0.06
166673,0,0.24
166674,0,0.13
166675,0,0.4
166676,1,0.74
166677,0,0.1
166678,0,0.34
166679,0,0.28
166680,0,0.33
166681,0,0.35
166682,0,0.02
166683,0,0.19
166684,0,0.22
166685,0,0.2
166686,0,0.08
166687,1,0.76
166688,0,0.17
166689,0,0.03
166690,1,0.88
166691,1,0.66
166692,0,0.33
166693,1,0.7
166694,0,0.18
166695,0,0.33
166696,0,0.05
166697,0,0.02
166698,0,0.23
166699,0,0.05
166700,0,0.26
166701,0,0.04
166702,0,0.1
166703,0,0.13
166704,0,0.31
166705,0,0.27
166706,0,0.23
166707,0,0.05
166708,0,0.26
166709,0,0.34
166710,1,0.62
166711,0,0.22
166712,1,0.67
166713,0,0.32
166714,0,0.03
166715,0,0.07
166716,0,0.35
166717,0,0.07
166718,0,0.13
166719,0,0.22
166720,0,0.44
166721,0,0.0
166722,1,0.6
166723,1,0.74
166724,0,0.06
166725,0,0.04
166726,0,0.5
166727,0,0.15
166728,0,0.29
166729,0,0.23
166730,0,0.24
166731,0,0.27
166732,0,0.09
166733,0,0.11
166734,0,0.35
166735,1,0.61
166736,0,0.09
166737,0,0.24
166738,0,0.07
166739,0,0.06
166740,0,0.21
166741,0,0.15
166742,0,0.03
166743,0,0.22
166744,0,0.07
166745,1,0.51
166746,0,0.03
166747,0,0.08
166748,0,0.19
166749,0,0.04
166750,0,0.01
166751,0,0.31
166752,0,0.19
166753,0,0.21
166754,1,0.72
166755,0,0.0
166756,0,0.03
166757,1,0.7
166758,0,0.38
166759,0,0.44
166760,0,0.13
166761,0,0.06
166762,0,0.24
166763,0,0.43
166764,0,0.18
166765,0,0.1
166766,0,0.19
166767,0,0.07
166768,0,0.02
166769,0,0.04
166770,0,0.14
166771,1,0.65
166772,0,0.09
166773,0,0.07
166774,0,0.37
166775,0,0.08
166776,1,0.56
166777,0,0.03
166778,0,0.2
166779,0,0.19
166780,0,0.46
166781,0,0.21
166782,0,0.23
166783,0,0.21
166784,0,0.46
166785,0,0.44
166786,1,0.64
166787,0,0.4
166788,0,0.0
166789,0,0.0
166790,0,0.19
166791,1,0.68
166792,0,0.06
166793,0,0.13
166794,0,0.12
166795,0,0.08
166796,0,0.12
166797,0,0.35
166798,0,0.11
166799,0,0.18
166800,1,0.75
166801,0,0.04
166802,0,0.24
166803,0,0.13
166804,0,0.17
166805,0,0.22
166806,0,0.3
166807,0,0.02
166808,0,0.46
166809,0,0.28
166810,0,0.05
166811,1,0.55
166812,0,0.06
166813,0,0.28
166814,0,0.1
166815,1,0.53
166816,1,0.78
166817,0,0.21
166818,0,0.17
166819,0,0.37
166820,0,0.12
166821,0,0.15
166822,1,0.56
166823,0,0.07
166824,0,0.35
166825,0,0.12
166826,0,0.32
166827,1,0.56
166828,0,0.0
166829,0,0.01
166830,1,0.59
166831,0,0.34
166832,1,0.76
166833,0,0.09
166834,0,0.39
166835,0,0.0
166836,0,0.32
166837,0,0.19
166838,0,0.36
166839,0,0.29
166840,0,0.41
166841,0,0.27
166842,0,0.19
166843,0,0.24
166844,0,0.0
166845,0,0.14
166846,1,0.53
166847,0,0.18
166848,0,0.14
166849,1,0.63
166850,0,0.04
166851,0,0.01
166852,0,0.18
166853,0,0.03
166854,0,0.04
166855,1,0.72
166856,0,0.04
166857,1,0.77
166858,1,0.55
166859,0,0.18
166860,0,0.27
166861,0,0.21
166862,0,0.02
166863,0,0.23
166864,0,0.01
166865,0,0.27
166866,0,0.05
166867,0,0.38
166868,0,0.15
166869,0,0.03
166870,1,0.73
166871,0,0.18
166872,1,0.62
166873,0,0.28
166874,0,0.22
166875,0,0.09
166876,1,0.52
166877,0,0.39
166878,0,0.33
166879,0,0.1
166880,0,0.26
166881,0,0.28
166882,1,0.56
166883,0,0.26
166884,0,0.01
166885,0,0.02
166886,1,0.53
166887,0,0.24
166888,0,0.29
166889,0,0.07
166890,0,0.04
166891,0,0.18
166892,1,0.65
166893,0,0.19
166894,0,0.04
166895,0,0.18
166896,0,0.27
166897,0,0.24
166898,0,0.16
166899,0,0.04
166900,0,0.07
166901,0,0.14
166902,0,0.0
166903,0,0.06
166904,0,0.0
166905,0,0.13
166906,1,0.55
166907,0,0.03
166908,0,0.1
166909,0,0.04
166910,0,0.21
166911,0,0.39
166912,0,0.21
166913,0,0.09
166914,0,0.05
166915,0,0.29
166916,0,0.24
166917,1,0.62
166918,0,0.11
166919,0,0.34
166920,0,0.29
166921,0,0.0
166922,0,0.18
166923,0,0.31
166924,0,0.19
166925,0,0.21
166926,0,0.2
166927,1,0.58
166928,0,0.02
166929,1,0.71
166930,0,0.15
166931,0,0.05
166932,0,0.16
166933,1,0.67
166934,0,0.01
166935,0,0.05
166936,0,0.1
166937,0,0.07
166938,1,0.64
166939,0,0.4
166940,0,0.04
166941,0,0.24
166942,0,0.38
166943,1,0.68
166944,0,0.24
166945,0,0.05
166946,0,0.26
166947,0,0.31
166948,0,0.17
166949,0,0.26
166950,1,0.57
166951,0,0.01
166952,0,0.05
166953,0,0.06
166954,0,0.3
166955,1,0.75
166956,0,0.18
166957,0,0.26
166958,1,0.71
166959,0,0.01
166960,0,0.23
166961,0,0.03
166962,0,0.08
166963,0,0.23
166964,1,0.63
166965,0,0.36
166966,1,0.75
166967,1,0.88
166968,0,0.18
166969,0,0.27
166970,0,0.23
166971,1,0.53
166972,1,0.51
166973,0,0.05
166974,0,0.08
166975,0,0.03
166976,0,0.34
166977,0,0.37
166978,0,0.01
166979,0,0.4
166980,0,0.25
166981,0,0.18
166982,0,0.33
166983,0,0.0
166984,0,0.29
166985,0,0.2
166986,0,0.31
166987,0,0.23
166988,0,0.02
166989,0,0.0
166990,0,0.01
166991,0,0.16
166992,0,0.43
166993,1,0.6
166994,0,0.47
166995,0,0.0
166996,0,0.32
166997,0,0.05
166998,0,0.01
166999,0,0.07
167000,0,0.36
167001,0,0.06
167002,0,0.35
167003,0,0.06
167004,0,0.4
167005,0,0.12
167006,1,0.85
167007,0,0.21
167008,0,0.38
167009,0,0.22
167010,0,0.02
167011,0,0.47
167012,0,0.36
167013,0,0.31
167014,0,0.24
167015,1,0.55
167016,1,0.59
167017,0,0.47
167018,0,0.15
167019,0,0.15
167020,0,0.1
167021,0,0.11
167022,0,0.07
167023,0,0.3
167024,0,0.45
167025,0,0.03
167026,0,0.49
167027,0,0.0
167028,1,0.51
167029,0,0.0
167030,0,0.42
167031,0,0.3
167032,0,0.05
167033,0,0.28
167034,0,0.15
167035,0,0.43
167036,0,0.13
167037,0,0.21
167038,0,0.22
167039,0,0.09
167040,0,0.19
167041,0,0.18
167042,0,0.32
167043,0,0.14
167044,0,0.21
167045,0,0.28
167046,1,0.7
167047,0,0.11
167048,0,0.06
167049,1,0.81
167050,0,0.25
167051,1,0.71
167052,0,0.2
167053,0,0.17
167054,0,0.42
167055,0,0.0
167056,0,0.29
167057,0,0.28
167058,0,0.24
167059,0,0.05
167060,0,0.13
167061,0,0.07
167062,0,0.0
167063,1,0.6
167064,0,0.47
167065,0,0.02
167066,0,0.12
167067,0,0.1
167068,1,0.63
167069,0,0.05
167070,0,0.35
167071,1,0.55
167072,0,0.03
167073,0,0.12
167074,0,0.08
167075,0,0.27
167076,0,0.33
167077,0,0.03
167078,0,0.49
167079,0,0.06
167080,1,0.57
167081,1,0.77
167082,0,0.11
167083,0,0.24
167084,1,0.8
167085,0,0.36
167086,0,0.11
167087,0,0.27
167088,0,0.04
167089,0,0.31
167090,0,0.03
167091,1,0.77
167092,0,0.09
167093,0,0.34
167094,0,0.2
167095,0,0.25
167096,0,0.43
167097,0,0.27
167098,0,0.02
167099,0,0.46
167100,0,0.35
167101,0,0.01
167102,0,0.02
167103,0,0.01
167104,0,0.11
167105,0,0.23
167106,0,0.19
167107,0,0.24
167108,0,0.5
167109,0,0.02
167110,0,0.45
167111,0,0.38
167112,0,0.16
167113,0,0.16
167114,0,0.47
167115,0,0.07
167116,0,0.33
167117,0,0.09
167118,0,0.21
167119,1,0.54
167120,0,0.42
167121,1,0.67
167122,0,0.19
167123,1,0.64
167124,0,0.17
167125,0,0.0
167126,1,0.56
167127,0,0.19
167128,0,0.21
167129,0,0.01
167130,1,0.78
167131,0,0.17
167132,0,0.1
167133,0,0.17
167134,1,0.6
167135,0,0.01
167136,1,0.65
167137,1,0.66
167138,0,0.28
167139,1,0.62
167140,1,0.76
167141,0,0.01
167142,0,0.15
167143,0,0.28
167144,0,0.43
167145,0,0.15
167146,0,0.22
167147,0,0.1
167148,1,0.66
167149,0,0.28
167150,0,0.36
167151,0,0.36
167152,0,0.23
167153,0,0.08
167154,0,0.44
167155,1,0.52
167156,0,0.47
167157,0,0.12
167158,1,0.62
167159,0,0.2
167160,0,0.15
167161,0,0.18
167162,0,0.33
167163,0,0.08
167164,0,0.14
167165,0,0.4
167166,0,0.36
167167,0,0.17
167168,0,0.06
167169,1,0.54
167170,0,0.05
167171,1,0.66
167172,0,0.05
167173,0,0.21
167174,0,0.15
167175,1,0.89
167176,0,0.05
167177,0,0.21
167178,0,0.22
167179,0,0.35
167180,0,0.14
167181,0,0.11
167182,0,0.02
167183,1,0.61
167184,0,0.16
167185,0,0.24
167186,0,0.04
167187,0,0.44
167188,0,0.04
167189,0,0.17
167190,1,0.66
167191,0,0.13
167192,0,0.23
167193,0,0.19
167194,0,0.36
167195,1,0.81
167196,0,0.05
167197,1,0.61
167198,1,0.65
167199,0,0.02
167200,0,0.31
167201,0,0.29
167202,1,0.57
167203,0,0.16
167204,0,0.04
167205,0,0.05
167206,0,0.25
167207,0,0.05
167208,0,0.05
167209,1,0.76
167210,0,0.11
167211,0,0.34
167212,0,0.01
167213,0,0.05
167214,0,0.5
167215,0,0.18
167216,0,0.28
167217,0,0.03
167218,1,0.64
167219,0,0.06
167220,0,0.45
167221,0,0.36
167222,0,0.04
167223,0,0.2
167224,0,0.07
167225,0,0.25
167226,0,0.04
167227,0,0.04
167228,1,0.55
167229,0,0.15
167230,0,0.15
167231,0,0.29
167232,0,0.02
167233,0,0.21
167234,0,0.2
167235,0,0.35
167236,0,0.24
167237,0,0.43
167238,0,0.09
167239,0,0.24
167240,0,0.47
167241,0,0.29
167242,0,0.44
167243,0,0.14
167244,0,0.08
167245,0,0.02
167246,0,0.13
167247,0,0.21
167248,0,0.03
167249,0,0.41
167250,0,0.3
167251,0,0.05
167252,0,0.33
167253,0,0.15
167254,0,0.24
167255,0,0.22
167256,1,0.61
167257,0,0.03
167258,1,0.71
167259,0,0.31
167260,0,0.12
167261,0,0.27
167262,1,0.74
167263,0,0.46
167264,0,0.26
167265,0,0.39
167266,0,0.01
167267,1,0.76
167268,0,0.29
167269,0,0.18
167270,1,0.51
167271,0,0.12
167272,0,0.02
167273,0,0.02
167274,0,0.09
167275,1,0.72
167276,0,0.17
167277,0,0.41
167278,0,0.04
167279,1,0.61
167280,0,0.08
167281,0,0.0
167282,1,0.71
167283,0,0.14
167284,1,0.55
167285,0,0.03
167286,0,0.11
167287,0,0.04
167288,1,0.55
167289,0,0.0
167290,1,0.82
167291,0,0.08
167292,0,0.32
167293,0,0.02
167294,0,0.02
167295,0,0.02
167296,0,0.11
167297,0,0.04
167298,0,0.39
167299,0,0.42
167300,0,0.4
167301,0,0.11
167302,0,0.06
167303,0,0.39
167304,0,0.06
167305,0,0.26
167306,1,0.55
167307,1,0.8
167308,0,0.07
167309,0,0.03
167310,0,0.07
167311,0,0.05
167312,0,0.5
167313,0,0.19
167314,0,0.09
167315,0,0.01
167316,0,0.01
167317,0,0.06
167318,0,0.0
167319,0,0.06
167320,0,0.12
167321,0,0.14
167322,0,0.31
167323,0,0.03
167324,0,0.1
167325,0,0.02
167326,1,0.79
167327,0,0.11
167328,0,0.06
167329,0,0.21
167330,1,0.6
167331,1,0.59
167332,1,0.71
167333,0,0.31
167334,1,0.64
167335,0,0.02
167336,0,0.2
167337,0,0.03
167338,0,0.41
167339,0,0.01
167340,0,0.49
167341,0,0.13
167342,0,0.14
167343,0,0.21
167344,0,0.16
167345,1,0.66
167346,0,0.25
167347,0,0.24
167348,1,0.62
167349,0,0.2
167350,0,0.03
167351,0,0.0
167352,0,0.17
167353,0,0.01
167354,0,0.3
167355,0,0.29
167356,0,0.37
167357,0,0.29
167358,1,0.55
167359,0,0.32
167360,0,0.06
167361,0,0.03
167362,0,0.08
167363,0,0.34
167364,0,0.29
167365,0,0.25
167366,0,0.14
167367,0,0.41
167368,0,0.01
167369,1,0.53
167370,0,0.08
167371,0,0.11
167372,0,0.04
167373,0,0.26
167374,1,0.76
167375,0,0.2
167376,0,0.28
167377,0,0.24
167378,0,0.26
167379,0,0.25
167380,0,0.36
167381,0,0.3
167382,0,0.05
167383,0,0.03
167384,0,0.08
167385,0,0.02
167386,0,0.0
167387,0,0.05
167388,0,0.17
167389,0,0.06
167390,0,0.42
167391,0,0.16
167392,0,0.3
167393,0,0.27
167394,1,0.51
167395,0,0.28
167396,1,0.66
167397,0,0.07
167398,0,0.18
167399,0,0.25
167400,0,0.09
167401,0,0.21
167402,0,0.38
167403,0,0.5
167404,0,0.18
167405,0,0.1
167406,0,0.33
167407,0,0.25
167408,0,0.16
167409,0,0.14
167410,0,0.29
167411,0,0.42
167412,0,0.45
167413,0,0.23
167414,0,0.17
167415,0,0.12
167416,0,0.07
167417,0,0.16
167418,1,0.57
167419,0,0.37
167420,0,0.07
167421,0,0.39
167422,0,0.37
167423,1,0.7
167424,1,0.8
167425,1,0.84
167426,0,0.37
167427,0,0.08
167428,0,0.16
167429,0,0.14
167430,0,0.37
167431,0,0.38
167432,0,0.08
167433,0,0.13
167434,0,0.09
167435,0,0.5
167436,1,0.71
167437,0,0.06
167438,0,0.07
167439,0,0.47
167440,0,0.01
167441,0,0.11
167442,0,0.42
167443,0,0.36
167444,0,0.31
167445,0,0.48
167446,0,0.02
167447,0,0.26
167448,0,0.07
167449,0,0.18
167450,0,0.17
167451,1,0.64
167452,0,0.41
167453,0,0.3
167454,0,0.38
167455,0,0.16
167456,0,0.02
167457,1,0.79
167458,0,0.01
167459,0,0.03
167460,0,0.14
167461,0,0.06
167462,0,0.16
167463,0,0.04
167464,0,0.03
167465,0,0.17
167466,0,0.11
167467,0,0.12
167468,1,0.68
167469,0,0.05
167470,0,0.0
167471,0,0.03
167472,0,0.06
167473,0,0.2
167474,1,0.86
167475,0,0.07
167476,0,0.2
167477,0,0.24
167478,0,0.05
167479,0,0.17
167480,0,0.01
167481,0,0.31
167482,1,0.78
167483,0,0.08
167484,0,0.01
167485,0,0.24
167486,1,0.65
167487,0,0.07
167488,0,0.23
167489,0,0.26
167490,0,0.09
167491,0,0.17
167492,0,0.03
167493,0,0.18
167494,0,0.19
167495,0,0.15
167496,0,0.24
167497,0,0.36
167498,0,0.02
167499,0,0.32
167500,0,0.37
167501,0,0.01
167502,0,0.14
167503,0,0.19
167504,0,0.11
167505,0,0.23
167506,0,0.01
167507,1,0.87
167508,0,0.14
167509,0,0.41
167510,0,0.01
167511,0,0.02
167512,0,0.07
167513,0,0.4
167514,1,0.8
167515,0,0.4
167516,1,0.66
167517,0,0.45
167518,0,0.27
167519,1,0.7
167520,0,0.03
167521,0,0.27
167522,0,0.11
167523,0,0.31
167524,0,0.06
167525,0,0.08
167526,0,0.16
167527,0,0.21
167528,0,0.4
167529,0,0.25
167530,0,0.29
167531,0,0.27
167532,0,0.03
167533,0,0.43
167534,0,0.34
167535,0,0.03
167536,0,0.5
167537,0,0.04
167538,0,0.15
167539,0,0.46
167540,1,0.58
167541,1,0.54
167542,0,0.01
167543,0,0.02
167544,0,0.08
167545,0,0.25
167546,0,0.29
167547,0,0.3
167548,1,0.54
167549,0,0.38
167550,0,0.02
167551,0,0.39
167552,1,0.59
167553,0,0.04
167554,0,0.08
167555,0,0.04
167556,0,0.39
167557,0,0.33
167558,0,0.04
167559,0,0.07
167560,0,0.01
167561,1,0.88
167562,1,0.87
167563,0,0.29
167564,0,0.02
167565,1,0.54
167566,0,0.04
167567,0,0.02
167568,0,0.42
167569,0,0.23
167570,0,0.42
167571,0,0.09
167572,1,0.71
167573,0,0.03
167574,0,0.04
167575,0,0.02
167576,0,0.2
167577,1,0.58
167578,0,0.18
167579,1,0.61
167580,0,0.24
167581,0,0.04
167582,1,0.54
167583,0,0.13
167584,0,0.28
167585,0,0.03
167586,0,0.07
167587,0,0.07
167588,0,0.24
167589,0,0.3
167590,0,0.03
167591,0,0.18
167592,0,0.04
167593,0,0.2
167594,0,0.18
167595,0,0.08
167596,1,0.69
167597,0,0.08
167598,0,0.03
167599,1,0.72
167600,0,0.29
167601,0,0.22
167602,0,0.12
167603,1,0.86
167604,0,0.01
167605,0,0.05
167606,0,0.01
167607,0,0.01
167608,1,0.57
167609,0,0.07
167610,0,0.28
167611,0,0.19
167612,0,0.03
167613,1,0.61
167614,0,0.1
167615,0,0.12
167616,0,0.23
167617,0,0.03
167618,0,0.03
167619,0,0.38
167620,0,0.46
167621,0,0.29
167622,0,0.14
167623,0,0.2
167624,0,0.1
167625,0,0.26
167626,0,0.08
167627,1,0.59
167628,1,0.62
167629,0,0.45
167630,0,0.18
167631,0,0.31
167632,0,0.2
167633,0,0.32
167634,1,0.67
167635,0,0.01
167636,0,0.24
167637,1,0.52
167638,1,0.72
167639,1,0.91
167640,0,0.06
167641,0,0.16
167642,0,0.19
167643,0,0.24
167644,0,0.04
167645,0,0.02
167646,0,0.03
167647,0,0.08
167648,0,0.13
167649,0,0.15
167650,0,0.01
167651,1,0.73
167652,0,0.09
167653,0,0.02
167654,0,0.13
167655,0,0.15
167656,0,0.34
167657,0,0.04
167658,0,0.39
167659,0,0.17
167660,0,0.23
167661,1,0.71
167662,0,0.15
167663,0,0.15
167664,0,0.11
167665,1,0.64
167666,1,0.66
167667,0,0.21
167668,0,0.04
167669,0,0.06
167670,0,0.01
167671,0,0.33
167672,0,0.16
167673,0,0.14
167674,0,0.36
167675,0,0.24
167676,0,0.35
167677,0,0.07
167678,0,0.2
167679,0,0.14
167680,0,0.02
167681,0,0.35
167682,0,0.39
167683,0,0.33
167684,0,0.09
167685,0,0.01
167686,1,0.63
167687,0,0.31
167688,0,0.03
167689,0,0.19
167690,0,0.12
167691,0,0.11
167692,0,0.06
167693,0,0.43
167694,0,0.43
167695,0,0.29
167696,0,0.15
167697,0,0.22
167698,0,0.3
167699,0,0.28
167700,0,0.08
167701,0,0.07
167702,0,0.02
167703,0,0.06
167704,0,0.08
167705,0,0.12
167706,0,0.48
167707,0,0.32
167708,0,0.02
167709,0,0.27
167710,0,0.2
167711,0,0.08
167712,0,0.4
167713,0,0.27
167714,0,0.15
167715,0,0.04
167716,0,0.15
167717,0,0.05
167718,0,0.18
167719,0,0.35
167720,0,0.29
167721,0,0.11
167722,0,0.17
167723,0,0.33
167724,0,0.04
167725,0,0.17
167726,0,0.03
167727,0,0.01
167728,0,0.04
167729,0,0.02
167730,0,0.27
167731,0,0.02
167732,0,0.03
167733,0,0.0
167734,0,0.4
167735,0,0.03
167736,0,0.19
167737,0,0.33
167738,0,0.36
167739,0,0.08
167740,0,0.22
167741,1,0.54
167742,1,0.69
167743,0,0.24
167744,0,0.0
167745,0,0.01
167746,0,0.28
167747,0,0.04
167748,1,0.82
167749,0,0.32
167750,0,0.08
167751,0,0.22
167752,0,0.24
167753,0,0.32
167754,0,0.23
167755,0,0.32
167756,0,0.14
167757,0,0.04
167758,0,0.04
167759,0,0.43
167760,0,0.19
167761,0,0.47
167762,0,0.04
167763,1,0.67
167764,0,0.04
167765,0,0.23
167766,0,0.21
167767,0,0.02
167768,0,0.04
167769,0,0.08
167770,0,0.03
167771,0,0.26
167772,0,0.37
167773,0,0.01
167774,0,0.05
167775,0,0.4
167776,0,0.3
167777,1,0.67
167778,0,0.0
167779,0,0.38
167780,0,0.01
167781,0,0.06
167782,0,0.38
167783,0,0.16
167784,1,0.61
167785,0,0.2
167786,0,0.31
167787,1,0.54
167788,0,0.03
167789,0,0.06
167790,0,0.25
167791,0,0.35
167792,0,0.07
167793,0,0.07
167794,0,0.23
167795,0,0.27
167796,1,0.75
167797,0,0.23
167798,0,0.3
167799,0,0.07
167800,0,0.49
167801,0,0.13
167802,0,0.14
167803,1,0.73
167804,0,0.26
167805,0,0.01
167806,0,0.1
167807,0,0.23
167808,0,0.02
167809,1,0.7
167810,1,0.86
167811,0,0.03
167812,0,0.38
167813,0,0.05
167814,0,0.03
167815,0,0.25
167816,0,0.18
167817,0,0.21
167818,0,0.14
167819,0,0.24
167820,0,0.15
167821,0,0.46
167822,0,0.0
167823,0,0.42
167824,0,0.14
167825,0,0.04
167826,0,0.12
167827,0,0.09
167828,0,0.27
167829,0,0.17
167830,0,0.11
167831,0,0.37
167832,1,0.59
167833,0,0.45
167834,0,0.25
167835,1,0.68
167836,0,0.06
167837,0,0.25
167838,0,0.5
167839,0,0.25
167840,0,0.27
167841,0,0.05
167842,0,0.34
167843,0,0.1
167844,0,0.39
167845,0,0.26
167846,0,0.23
167847,0,0.01
167848,0,0.28
167849,0,0.28
167850,1,0.56
167851,0,0.0
167852,0,0.0
167853,0,0.28
167854,1,0.75
167855,0,0.06
167856,0,0.36
167857,0,0.27
167858,0,0.0
167859,0,0.44
167860,0,0.43
167861,1,0.52
167862,1,0.54
167863,1,0.56
167864,0,0.49
167865,0,0.49
167866,0,0.34
167867,0,0.22
167868,0,0.16
167869,0,0.17
167870,0,0.03
167871,0,0.29
167872,0,0.29
167873,1,0.51
167874,0,0.24
167875,1,0.58
167876,0,0.46
167877,0,0.32
167878,0,0.04
167879,0,0.11
167880,0,0.22
167881,1,0.79
167882,0,0.02
167883,0,0.12
167884,0,0.22
167885,0,0.27
167886,0,0.24
167887,1,0.55
167888,0,0.28
167889,0,0.23
167890,0,0.0
167891,0,0.26
167892,0,0.03
167893,0,0.2
167894,0,0.03
167895,0,0.03
167896,1,0.59
167897,0,0.21
167898,1,0.63
167899,0,0.1
167900,0,0.04
167901,0,0.2
167902,0,0.03
167903,0,0.03
167904,0,0.38
167905,0,0.29
167906,0,0.05
167907,0,0.41
167908,0,0.1
167909,0,0.21
167910,0,0.14
167911,0,0.03
167912,0,0.27
167913,0,0.24
167914,0,0.07
167915,0,0.06
167916,1,0.6
167917,1,0.61
167918,0,0.08
167919,0,0.01
167920,0,0.03
167921,0,0.2
167922,0,0.33
167923,0,0.43
167924,0,0.17
167925,0,0.22
167926,0,0.11
167927,0,0.03
167928,0,0.42
167929,0,0.17
167930,0,0.24
167931,1,0.51
167932,0,0.06
167933,0,0.25
167934,0,0.22
167935,1,0.55
167936,0,0.33
167937,0,0.04
167938,0,0.12
167939,0,0.02
167940,0,0.03
167941,0,0.11
167942,0,0.21
167943,0,0.27
167944,0,0.13
167945,0,0.03
167946,0,0.14
167947,1,0.89
167948,0,0.07
167949,0,0.24
167950,0,0.01
167951,0,0.27
167952,0,0.21
167953,0,0.34
167954,0,0.04
167955,0,0.2
167956,0,0.0
167957,1,0.52
167958,1,0.58
167959,0,0.26
167960,0,0.16
167961,0,0.16
167962,0,0.03
167963,0,0.21
167964,0,0.06
167965,0,0.22
167966,1,0.56
167967,0,0.15
167968,0,0.43
167969,0,0.39
167970,0,0.34
167971,0,0.21
167972,0,0.08
167973,0,0.24
167974,0,0.21
167975,0,0.0
167976,0,0.29
167977,0,0.07
167978,0,0.02
167979,0,0.11
167980,0,0.03
167981,0,0.37
167982,0,0.13
167983,1,0.82
167984,1,0.72
167985,0,0.04
167986,0,0.05
167987,0,0.4
167988,0,0.04
167989,0,0.39
167990,0,0.43
167991,0,0.01
167992,0,0.13
167993,1,0.64
167994,0,0.05
167995,0,0.13
167996,0,0.03
167997,0,0.18
167998,0,0.21
167999,0,0.28
168000,0,0.46
168001,0,0.44
168002,1,0.64
168003,1,0.56
168004,1,0.61
168005,0,0.03
168006,0,0.02
168007,0,0.05
168008,1,0.61
168009,1,0.71
168010,0,0.31
168011,0,0.02
168012,0,0.44
168013,0,0.25
168014,1,0.61
168015,0,0.45
168016,0,0.06
168017,0,0.3
168018,0,0.21
168019,0,0.09
168020,0,0.12
168021,0,0.06
168022,0,0.39
168023,0,0.32
168024,0,0.09
168025,0,0.21
168026,1,0.52
168027,0,0.22
168028,0,0.15
168029,0,0.19
168030,0,0.28
168031,0,0.16
168032,0,0.03
168033,0,0.02
168034,0,0.09
168035,0,0.39
168036,0,0.2
168037,0,0.23
168038,1,0.61
168039,0,0.07
168040,0,0.04
168041,0,0.02
168042,0,0.32
168043,0,0.22
168044,0,0.17
168045,0,0.18
168046,0,0.27
168047,0,0.23
168048,0,0.02
168049,0,0.28
168050,0,0.23
168051,1,0.62
168052,0,0.25
168053,0,0.03
168054,0,0.04
168055,0,0.02
168056,1,0.78
168057,0,0.09
168058,0,0.14
168059,0,0.05
168060,0,0.23
168061,0,0.05
168062,1,0.52
168063,0,0.25
168064,0,0.18
168065,0,0.03
168066,0,0.08
168067,0,0.05
168068,0,0.18
168069,0,0.05
168070,0,0.3
168071,0,0.22
168072,0,0.23
168073,0,0.36
168074,0,0.28
168075,0,0.16
168076,0,0.0
168077,0,0.04
168078,0,0.15
168079,0,0.08
168080,0,0.04
168081,0,0.35
168082,1,0.57
168083,0,0.43
168084,0,0.39
168085,0,0.03
168086,0,0.06
168087,0,0.01
168088,0,0.41
168089,0,0.38
168090,0,0.33
168091,0,0.5
168092,0,0.3
168093,0,0.08
168094,0,0.1
168095,0,0.2
168096,0,0.23
168097,1,0.79
168098,0,0.19
168099,0,0.31
168100,0,0.42
168101,0,0.31
168102,0,0.16
168103,0,0.06
168104,0,0.15
168105,0,0.03
168106,0,0.03
168107,0,0.08
168108,0,0.03
168109,0,0.0
168110,0,0.18
168111,0,0.04
168112,0,0.13
168113,0,0.16
168114,0,0.02
168115,0,0.35
168116,0,0.24
168117,1,0.55
168118,0,0.31
168119,0,0.16
168120,0,0.34
168121,0,0.16
168122,1,0.54
168123,1,0.68
168124,0,0.24
168125,0,0.43
168126,1,0.51
168127,0,0.07
168128,0,0.0
168129,0,0.33
168130,0,0.2
168131,0,0.29
168132,0,0.15
168133,0,0.34
168134,0,0.19
168135,0,0.18
168136,0,0.01
168137,0,0.1
